Customer ID,Date,Customer Type,Product Rev,Shipping Rev,Total Rev,Items,Product Disc.,Saving Type,Product Cost,Shipping Cost,CAC
486,1/6/2022,New,$94.12,$9.99,$104.11,1,0.00%,None,$18.82,$9.99,$98.00
521,1/6/2022,New,$177.45,$0.00,$177.45,2,15.00%,Coupon,$41.75,$9.99,$98.00
534,1/6/2022,New,$172.55,$0.00,$172.55,3,0.00%,None,$34.51,$9.99,$98.00
544,1/6/2022,New,$55.88,$9.99,$65.87,1,15.00%,Coupon,$13.15,$9.99,$98.00
601,1/6/2022,New,$142.16,$0.00,$142.16,2,15.00%,Coupon,$33.45,$9.99,$98.00
607,1/6/2022,New,$63.73,$9.99,$73.72,2,20.00%,Coupon,$15.93,$9.99,$98.00
614,1/6/2022,New,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$98.00
621,1/6/2022,New,$136.27,$0.00,$136.27,2,0.00%,None,$27.25,$9.99,$98.00
622,1/6/2022,New,$180.39,$0.00,$180.39,3,15.00%,Coupon,$42.44,$9.99,$98.00
626,1/6/2022,New,$63.73,$9.99,$73.72,1,15.00%,Coupon,$15.00,$9.99,$98.00
632,1/6/2022,New,$75.49,$9.99,$85.48,2,0.00%,None,$15.10,$9.99,$98.00
640,1/6/2022,New,$152.94,$0.00,$152.94,2,20.00%,Coupon,$38.24,$9.99,$98.00
645,1/6/2022,New,$79.41,$9.99,$89.40,1,20.00%,Coupon,$19.85,$9.99,$98.00
667,1/6/2022,New,$183.33,$0.00,$183.33,2,0.00%,None,$36.67,$9.99,$98.00
699,1/6/2022,New,$119.61,$0.00,$119.61,3,20.00%,Coupon,$29.90,$9.99,$98.00
738,1/6/2022,New,$159.80,$0.00,$159.80,1,15.00%,Coupon,$37.60,$9.99,$98.00
753,1/6/2022,New,$137.25,$0.00,$137.25,2,15.00%,Coupon,$32.29,$9.99,$98.00
770,1/6/2022,New,$179.41,$0.00,$179.41,2,20.00%,Coupon,$44.85,$9.99,$98.00
802,1/6/2022,New,$109.80,$0.00,$109.80,2,0.00%,None,$21.96,$9.99,$98.00
845,1/6/2022,New,$111.76,$0.00,$111.76,2,0.00%,None,$22.35,$9.99,$98.00
848,1/6/2022,New,$60.78,$9.99,$70.77,1,20.00%,Coupon,$15.20,$9.99,$98.00
864,1/6/2022,New,$108.82,$0.00,$108.82,3,0.00%,None,$21.76,$9.99,$98.00
904,1/6/2022,New,$78.43,$9.99,$88.42,1,0.00%,None,$15.69,$9.99,$98.00
962,1/6/2022,New,$53.92,$9.99,$63.91,1,20.00%,Coupon,$13.48,$9.99,$98.00
16,1/6/2022,Returning,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$0.00
153,1/6/2022,Returning,$77.45,$9.99,$87.44,2,20.00%,Coupon,$19.36,$9.99,$0.00
194,1/6/2022,Returning,$165.69,$0.00,$165.69,1,0.00%,None,$33.14,$9.99,$0.00
262,1/6/2022,Returning,$143.14,$0.00,$143.14,3,0.00%,None,$28.63,$9.99,$0.00
467,1/6/2022,Returning,$146.08,$0.00,$146.08,2,26.67%,Bundle,$39.84,$9.99,$0.00
577,1/6/2022,Returning,$179.41,$0.00,$179.41,2,13.33%,Bundle,$41.40,$9.99,$0.00
632,1/6/2022,Returning,$148.04,$0.00,$148.04,2,0.00%,None,$29.61,$9.99,$0.00
675,1/6/2022,Returning,$144.12,$0.00,$144.12,2,6.67%,Bundle,$30.88,$9.99,$0.00
883,1/6/2022,Returning,$100.98,$0.00,$100.98,3,13.33%,Bundle,$23.30,$9.99,$0.00
6,1/7/2022,New,$108.82,$0.00,$108.82,3,0.00%,None,$21.76,$9.99,$79.00
15,1/7/2022,New,$121.57,$0.00,$121.57,1,20.00%,Coupon,$30.39,$9.99,$79.00
47,1/7/2022,New,$54.90,$9.99,$64.89,1,15.00%,Coupon,$12.92,$9.99,$79.00
115,1/7/2022,New,$109.80,$0.00,$109.80,3,15.00%,Coupon,$25.84,$9.99,$79.00
129,1/7/2022,New,$170.59,$0.00,$170.59,1,0.00%,None,$34.12,$9.99,$79.00
133,1/7/2022,New,$70.59,$9.99,$80.58,1,15.00%,Coupon,$16.61,$9.99,$79.00
158,1/7/2022,New,$85.29,$9.99,$95.28,1,15.00%,Coupon,$20.07,$9.99,$79.00
188,1/7/2022,New,$115.69,$0.00,$115.69,3,15.00%,Coupon,$27.22,$9.99,$79.00
189,1/7/2022,New,$72.55,$9.99,$82.54,3,15.00%,Coupon,$17.07,$9.99,$79.00
202,1/7/2022,New,$153.92,$0.00,$153.92,1,20.00%,Coupon,$38.48,$9.99,$79.00
247,1/7/2022,New,$63.73,$9.99,$73.72,1,20.00%,Coupon,$15.93,$9.99,$79.00
250,1/7/2022,New,$60.78,$9.99,$70.77,3,0.00%,None,$12.16,$9.99,$79.00
275,1/7/2022,New,$78.43,$9.99,$88.42,3,20.00%,Coupon,$19.61,$9.99,$79.00
317,1/7/2022,New,$117.65,$0.00,$117.65,1,20.00%,Coupon,$29.41,$9.99,$79.00
389,1/7/2022,New,$118.63,$0.00,$118.63,2,15.00%,Coupon,$27.91,$9.99,$79.00
390,1/7/2022,New,$142.16,$0.00,$142.16,2,15.00%,Coupon,$33.45,$9.99,$79.00
393,1/7/2022,New,$137.25,$0.00,$137.25,3,20.00%,Coupon,$34.31,$9.99,$79.00
405,1/7/2022,New,$165.69,$0.00,$165.69,2,20.00%,Coupon,$41.42,$9.99,$79.00
479,1/7/2022,New,$67.65,$9.99,$77.64,3,0.00%,None,$13.53,$9.99,$79.00
500,1/7/2022,New,$165.69,$0.00,$165.69,2,15.00%,Coupon,$38.99,$9.99,$79.00
502,1/7/2022,New,$135.29,$0.00,$135.29,1,0.00%,None,$27.06,$9.99,$79.00
506,1/7/2022,New,$89.22,$9.99,$99.21,3,20.00%,Coupon,$22.31,$9.99,$79.00
558,1/7/2022,New,$103.92,$0.00,$103.92,1,15.00%,Coupon,$24.45,$9.99,$79.00
599,1/7/2022,New,$63.73,$9.99,$73.72,3,15.00%,Coupon,$15.00,$9.99,$79.00
623,1/7/2022,New,$119.61,$0.00,$119.61,3,20.00%,Coupon,$29.90,$9.99,$79.00
637,1/7/2022,New,$159.80,$0.00,$159.80,2,0.00%,None,$31.96,$9.99,$79.00
708,1/7/2022,New,$145.10,$0.00,$145.10,2,20.00%,Coupon,$36.28,$9.99,$79.00
733,1/7/2022,New,$55.88,$9.99,$65.87,1,15.00%,Coupon,$13.15,$9.99,$79.00
755,1/7/2022,New,$178.43,$0.00,$178.43,3,0.00%,None,$35.69,$9.99,$79.00
783,1/7/2022,New,$155.88,$0.00,$155.88,3,20.00%,Coupon,$38.97,$9.99,$79.00
785,1/7/2022,New,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$79.00
836,1/7/2022,New,$65.69,$9.99,$75.68,1,0.00%,None,$13.14,$9.99,$79.00
843,1/7/2022,New,$156.86,$0.00,$156.86,3,15.00%,Coupon,$36.91,$9.99,$79.00
860,1/7/2022,New,$95.10,$9.99,$105.09,3,15.00%,Coupon,$22.38,$9.99,$79.00
870,1/7/2022,New,$87.25,$9.99,$97.24,2,15.00%,Coupon,$20.53,$9.99,$79.00
907,1/7/2022,New,$62.75,$9.99,$72.74,1,20.00%,Coupon,$15.69,$9.99,$79.00
927,1/7/2022,New,$128.43,$0.00,$128.43,1,15.00%,Coupon,$30.22,$9.99,$79.00
931,1/7/2022,New,$138.24,$0.00,$138.24,1,15.00%,Coupon,$32.53,$9.99,$79.00
952,1/7/2022,New,$139.22,$0.00,$139.22,3,15.00%,Coupon,$32.76,$9.99,$79.00
980,1/7/2022,New,$97.06,$9.99,$107.05,1,0.00%,None,$19.41,$9.99,$79.00
988,1/7/2022,New,$105.88,$0.00,$105.88,1,0.00%,None,$21.18,$9.99,$79.00
44,1/7/2022,Returning,$60.78,$9.99,$70.77,1,0.00%,None,$12.16,$9.99,$0.00
62,1/7/2022,Returning,$71.57,$9.99,$81.56,1,0.00%,None,$14.31,$9.99,$0.00
93,1/7/2022,Returning,$75.49,$9.99,$85.48,2,26.67%,Bundle,$20.59,$9.99,$0.00
213,1/7/2022,Returning,$71.57,$9.99,$81.56,2,0.00%,None,$14.31,$9.99,$0.00
298,1/7/2022,Returning,$135.29,$0.00,$135.29,3,20.00%,Coupon,$33.82,$9.99,$0.00
592,1/7/2022,Returning,$142.16,$0.00,$142.16,2,33.33%,Bundle,$42.65,$9.99,$0.00
640,1/7/2022,Returning,$93.14,$9.99,$103.13,2,20.00%,Coupon,$23.29,$9.99,$0.00
772,1/7/2022,Returning,$85.29,$9.99,$95.28,1,0.00%,None,$17.06,$9.99,$0.00
862,1/7/2022,Returning,$107.84,$0.00,$107.84,3,6.67%,Bundle,$23.11,$9.99,$0.00
919,1/7/2022,Returning,$112.75,$0.00,$112.75,3,33.33%,Bundle,$33.83,$9.99,$0.00
921,1/7/2022,Returning,$95.10,$9.99,$105.09,2,33.33%,Bundle,$28.53,$9.99,$0.00
31,1/8/2022,New,$156.86,$0.00,$156.86,1,20.00%,Coupon,$39.22,$9.99,$92.00
60,1/8/2022,New,$129.41,$0.00,$129.41,1,15.00%,Coupon,$30.45,$9.99,$92.00
66,1/8/2022,New,$160.78,$0.00,$160.78,1,20.00%,Coupon,$40.20,$9.99,$92.00
107,1/8/2022,New,$115.69,$0.00,$115.69,1,0.00%,None,$23.14,$9.99,$92.00
142,1/8/2022,New,$93.14,$9.99,$103.13,1,15.00%,Coupon,$21.92,$9.99,$92.00
151,1/8/2022,New,$116.67,$0.00,$116.67,1,15.00%,Coupon,$27.45,$9.99,$92.00
167,1/8/2022,New,$149.02,$0.00,$149.02,2,15.00%,Coupon,$35.06,$9.99,$92.00
196,1/8/2022,New,$155.88,$0.00,$155.88,3,20.00%,Coupon,$38.97,$9.99,$92.00
327,1/8/2022,New,$106.86,$0.00,$106.86,3,15.00%,Coupon,$25.14,$9.99,$92.00
335,1/8/2022,New,$76.47,$9.99,$86.46,1,0.00%,None,$15.29,$9.99,$92.00
338,1/8/2022,New,$144.12,$0.00,$144.12,1,0.00%,None,$28.82,$9.99,$92.00
340,1/8/2022,New,$97.06,$9.99,$107.05,3,20.00%,Coupon,$24.27,$9.99,$92.00
413,1/8/2022,New,$147.06,$0.00,$147.06,2,20.00%,Coupon,$36.77,$9.99,$92.00
473,1/8/2022,New,$119.61,$0.00,$119.61,3,15.00%,Coupon,$28.14,$9.99,$92.00
477,1/8/2022,New,$154.90,$0.00,$154.90,2,20.00%,Coupon,$38.73,$9.99,$92.00
509,1/8/2022,New,$125.49,$0.00,$125.49,2,15.00%,Coupon,$29.53,$9.99,$92.00
518,1/8/2022,New,$113.73,$0.00,$113.73,2,0.00%,None,$22.75,$9.99,$92.00
570,1/8/2022,New,$178.43,$0.00,$178.43,3,20.00%,Coupon,$44.61,$9.99,$92.00
575,1/8/2022,New,$150.00,$0.00,$150.00,3,20.00%,Coupon,$37.50,$9.99,$92.00
660,1/8/2022,New,$148.04,$0.00,$148.04,3,0.00%,None,$29.61,$9.99,$92.00
690,1/8/2022,New,$120.59,$0.00,$120.59,2,15.00%,Coupon,$28.37,$9.99,$92.00
718,1/8/2022,New,$109.80,$0.00,$109.80,1,0.00%,None,$21.96,$9.99,$92.00
725,1/8/2022,New,$147.06,$0.00,$147.06,3,15.00%,Coupon,$34.60,$9.99,$92.00
790,1/8/2022,New,$152.94,$0.00,$152.94,2,0.00%,None,$30.59,$9.99,$92.00
803,1/8/2022,New,$77.45,$9.99,$87.44,2,0.00%,None,$15.49,$9.99,$92.00
830,1/8/2022,New,$72.55,$9.99,$82.54,2,0.00%,None,$14.51,$9.99,$92.00
859,1/8/2022,New,$165.69,$0.00,$165.69,3,0.00%,None,$33.14,$9.99,$92.00
881,1/8/2022,New,$136.27,$0.00,$136.27,1,20.00%,Coupon,$34.07,$9.99,$92.00
914,1/8/2022,New,$89.22,$9.99,$99.21,2,0.00%,None,$17.84,$9.99,$92.00
938,1/8/2022,New,$102.94,$0.00,$102.94,2,20.00%,Coupon,$25.74,$9.99,$92.00
971,1/8/2022,New,$82.35,$9.99,$92.34,2,0.00%,None,$16.47,$9.99,$92.00
989,1/8/2022,New,$116.67,$0.00,$116.67,3,20.00%,Coupon,$29.17,$9.99,$92.00
11,1/8/2022,Returning,$141.18,$0.00,$141.18,1,0.00%,None,$28.24,$9.99,$0.00
56,1/8/2022,Returning,$163.73,$0.00,$163.73,1,0.00%,None,$32.75,$9.99,$0.00
128,1/8/2022,Returning,$123.53,$0.00,$123.53,1,0.00%,None,$24.71,$9.99,$0.00
132,1/8/2022,Returning,$126.47,$0.00,$126.47,1,0.00%,None,$25.29,$9.99,$0.00
146,1/8/2022,Returning,$78.43,$9.99,$88.42,3,33.33%,Bundle,$23.53,$9.99,$0.00
149,1/8/2022,Returning,$73.53,$9.99,$83.52,3,20.00%,Coupon,$18.38,$9.99,$0.00
174,1/8/2022,Returning,$50.98,$9.99,$60.97,1,0.00%,None,$10.20,$9.99,$0.00
174,1/8/2022,Returning,$60.78,$9.99,$70.77,1,0.00%,None,$12.16,$9.99,$0.00
199,1/8/2022,Returning,$174.51,$0.00,$174.51,2,6.67%,Bundle,$37.40,$9.99,$0.00
227,1/8/2022,Returning,$126.47,$0.00,$126.47,3,13.33%,Bundle,$29.19,$9.99,$0.00
262,1/8/2022,Returning,$107.84,$0.00,$107.84,2,6.67%,Bundle,$23.11,$9.99,$0.00
321,1/8/2022,Returning,$145.10,$0.00,$145.10,1,0.00%,None,$29.02,$9.99,$0.00
402,1/8/2022,Returning,$102.94,$0.00,$102.94,2,26.67%,Bundle,$28.07,$9.99,$0.00
471,1/8/2022,Returning,$155.88,$0.00,$155.88,3,20.00%,Coupon,$38.97,$9.99,$0.00
474,1/8/2022,Returning,$136.27,$0.00,$136.27,3,20.00%,Coupon,$34.07,$9.99,$0.00
500,1/8/2022,Returning,$143.14,$0.00,$143.14,1,0.00%,None,$28.63,$9.99,$0.00
632,1/8/2022,Returning,$157.84,$0.00,$157.84,2,0.00%,None,$31.57,$9.99,$0.00
645,1/8/2022,Returning,$65.69,$9.99,$75.68,1,0.00%,None,$13.14,$9.99,$0.00
645,1/8/2022,Returning,$53.92,$9.99,$63.91,1,0.00%,None,$10.78,$9.99,$0.00
931,1/8/2022,Returning,$178.43,$0.00,$178.43,2,0.00%,None,$35.69,$9.99,$0.00
952,1/8/2022,Returning,$121.57,$0.00,$121.57,2,26.67%,Bundle,$33.16,$9.99,$0.00
27,1/9/2022,New,$66.67,$9.99,$76.66,3,20.00%,Coupon,$16.67,$9.99,$85.00
73,1/9/2022,New,$100.00,$0.00,$100.00,2,20.00%,Coupon,$25.00,$9.99,$85.00
91,1/9/2022,New,$164.71,$0.00,$164.71,2,20.00%,Coupon,$41.18,$9.99,$85.00
187,1/9/2022,New,$158.82,$0.00,$158.82,2,15.00%,Coupon,$37.37,$9.99,$85.00
193,1/9/2022,New,$166.67,$0.00,$166.67,1,15.00%,Coupon,$39.22,$9.99,$85.00
291,1/9/2022,New,$169.61,$0.00,$169.61,2,15.00%,Coupon,$39.91,$9.99,$85.00
294,1/9/2022,New,$98.04,$9.99,$108.03,1,0.00%,None,$19.61,$9.99,$85.00
306,1/9/2022,New,$82.35,$9.99,$92.34,2,20.00%,Coupon,$20.59,$9.99,$85.00
311,1/9/2022,New,$115.69,$0.00,$115.69,3,15.00%,Coupon,$27.22,$9.99,$85.00
450,1/9/2022,New,$129.41,$0.00,$129.41,2,15.00%,Coupon,$30.45,$9.99,$85.00
476,1/9/2022,New,$129.41,$0.00,$129.41,1,0.00%,None,$25.88,$9.99,$85.00
503,1/9/2022,New,$151.96,$0.00,$151.96,2,0.00%,None,$30.39,$9.99,$85.00
537,1/9/2022,New,$98.04,$9.99,$108.03,3,20.00%,Coupon,$24.51,$9.99,$85.00
677,1/9/2022,New,$122.55,$0.00,$122.55,2,20.00%,Coupon,$30.64,$9.99,$85.00
682,1/9/2022,New,$84.31,$9.99,$94.30,3,15.00%,Coupon,$19.84,$9.99,$85.00
735,1/9/2022,New,$116.67,$0.00,$116.67,1,20.00%,Coupon,$29.17,$9.99,$85.00
765,1/9/2022,New,$91.18,$9.99,$101.17,3,15.00%,Coupon,$21.45,$9.99,$85.00
804,1/9/2022,New,$76.47,$9.99,$86.46,3,0.00%,None,$15.29,$9.99,$85.00
807,1/9/2022,New,$149.02,$0.00,$149.02,1,15.00%,Coupon,$35.06,$9.99,$85.00
839,1/9/2022,New,$130.39,$0.00,$130.39,2,0.00%,None,$26.08,$9.99,$85.00
842,1/9/2022,New,$120.59,$0.00,$120.59,2,0.00%,None,$24.12,$9.99,$85.00
876,1/9/2022,New,$183.33,$0.00,$183.33,1,20.00%,Coupon,$45.83,$9.99,$85.00
880,1/9/2022,New,$140.20,$0.00,$140.20,1,20.00%,Coupon,$35.05,$9.99,$85.00
920,1/9/2022,New,$145.10,$0.00,$145.10,1,15.00%,Coupon,$34.14,$9.99,$85.00
923,1/9/2022,New,$121.57,$0.00,$121.57,2,0.00%,None,$24.31,$9.99,$85.00
975,1/9/2022,New,$129.41,$0.00,$129.41,3,0.00%,None,$25.88,$9.99,$85.00
986,1/9/2022,New,$156.86,$0.00,$156.86,3,0.00%,None,$31.37,$9.99,$85.00
86,1/9/2022,Returning,$96.08,$9.99,$106.07,1,0.00%,None,$19.22,$9.99,$0.00
99,1/9/2022,Returning,$147.06,$0.00,$147.06,2,33.33%,Bundle,$44.12,$9.99,$0.00
128,1/9/2022,Returning,$170.59,$0.00,$170.59,1,0.00%,None,$34.12,$9.99,$0.00
133,1/9/2022,Returning,$129.41,$0.00,$129.41,1,0.00%,None,$25.88,$9.99,$0.00
209,1/9/2022,Returning,$101.96,$0.00,$101.96,1,0.00%,None,$20.39,$9.99,$0.00
215,1/9/2022,Returning,$96.08,$9.99,$106.07,3,26.67%,Bundle,$26.20,$9.99,$0.00
317,1/9/2022,Returning,$103.92,$0.00,$103.92,2,33.33%,Bundle,$31.18,$9.99,$0.00
326,1/9/2022,Returning,$67.65,$9.99,$77.64,1,0.00%,None,$13.53,$9.99,$0.00
327,1/9/2022,Returning,$98.04,$9.99,$108.03,1,0.00%,None,$19.61,$9.99,$0.00
332,1/9/2022,Returning,$122.55,$0.00,$122.55,3,0.00%,None,$24.51,$9.99,$0.00
477,1/9/2022,Returning,$164.71,$0.00,$164.71,3,6.67%,Bundle,$35.30,$9.99,$0.00
509,1/9/2022,Returning,$72.55,$9.99,$82.54,1,0.00%,None,$14.51,$9.99,$0.00
579,1/9/2022,Returning,$163.73,$0.00,$163.73,3,13.33%,Bundle,$37.78,$9.99,$0.00
592,1/9/2022,Returning,$109.80,$0.00,$109.80,3,13.33%,Bundle,$25.34,$9.99,$0.00
622,1/9/2022,Returning,$150.00,$0.00,$150.00,2,13.33%,Bundle,$34.62,$9.99,$0.00
664,1/9/2022,Returning,$70.59,$9.99,$80.58,1,0.00%,None,$14.12,$9.99,$0.00
754,1/9/2022,Returning,$143.14,$0.00,$143.14,2,33.33%,Bundle,$42.94,$9.99,$0.00
771,1/9/2022,Returning,$107.84,$0.00,$107.84,2,0.00%,None,$21.57,$9.99,$0.00
972,1/9/2022,Returning,$182.35,$0.00,$182.35,3,26.67%,Bundle,$49.73,$9.99,$0.00
3,1/10/2022,New,$177.45,$0.00,$177.45,1,20.00%,Coupon,$44.36,$9.99,$119.00
13,1/10/2022,New,$59.80,$9.99,$69.79,1,15.00%,Coupon,$14.07,$9.99,$119.00
50,1/10/2022,New,$173.53,$0.00,$173.53,3,20.00%,Coupon,$43.38,$9.99,$119.00
52,1/10/2022,New,$127.45,$0.00,$127.45,3,20.00%,Coupon,$31.86,$9.99,$119.00
58,1/10/2022,New,$129.41,$0.00,$129.41,3,20.00%,Coupon,$32.35,$9.99,$119.00
98,1/10/2022,New,$50.98,$9.99,$60.97,1,15.00%,Coupon,$12.00,$9.99,$119.00
148,1/10/2022,New,$59.80,$9.99,$69.79,1,15.00%,Coupon,$14.07,$9.99,$119.00
150,1/10/2022,New,$162.75,$0.00,$162.75,2,15.00%,Coupon,$38.29,$9.99,$119.00
179,1/10/2022,New,$147.06,$0.00,$147.06,3,0.00%,None,$29.41,$9.99,$119.00
201,1/10/2022,New,$65.69,$9.99,$75.68,3,20.00%,Coupon,$16.42,$9.99,$119.00
277,1/10/2022,New,$182.35,$0.00,$182.35,1,0.00%,None,$36.47,$9.99,$119.00
281,1/10/2022,New,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$119.00
285,1/10/2022,New,$60.78,$9.99,$70.77,2,20.00%,Coupon,$15.20,$9.99,$119.00
307,1/10/2022,New,$88.24,$9.99,$98.23,3,0.00%,None,$17.65,$9.99,$119.00
362,1/10/2022,New,$86.27,$9.99,$96.26,2,0.00%,None,$17.25,$9.99,$119.00
417,1/10/2022,New,$169.61,$0.00,$169.61,2,0.00%,None,$33.92,$9.99,$119.00
420,1/10/2022,New,$124.51,$0.00,$124.51,2,20.00%,Coupon,$31.13,$9.99,$119.00
460,1/10/2022,New,$98.04,$9.99,$108.03,1,0.00%,None,$19.61,$9.99,$119.00
461,1/10/2022,New,$129.41,$0.00,$129.41,1,15.00%,Coupon,$30.45,$9.99,$119.00
468,1/10/2022,New,$142.16,$0.00,$142.16,1,20.00%,Coupon,$35.54,$9.99,$119.00
484,1/10/2022,New,$158.82,$0.00,$158.82,3,0.00%,None,$31.76,$9.99,$119.00
498,1/10/2022,New,$79.41,$9.99,$89.40,3,0.00%,None,$15.88,$9.99,$119.00
501,1/10/2022,New,$109.80,$0.00,$109.80,1,15.00%,Coupon,$25.84,$9.99,$119.00
528,1/10/2022,New,$114.71,$0.00,$114.71,1,15.00%,Coupon,$26.99,$9.99,$119.00
530,1/10/2022,New,$50.98,$9.99,$60.97,1,15.00%,Coupon,$12.00,$9.99,$119.00
572,1/10/2022,New,$132.35,$0.00,$132.35,2,20.00%,Coupon,$33.09,$9.99,$119.00
646,1/10/2022,New,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$119.00
659,1/10/2022,New,$53.92,$9.99,$63.91,1,0.00%,None,$10.78,$9.99,$119.00
665,1/10/2022,New,$61.76,$9.99,$71.75,3,15.00%,Coupon,$14.53,$9.99,$119.00
706,1/10/2022,New,$73.53,$9.99,$83.52,1,20.00%,Coupon,$18.38,$9.99,$119.00
877,1/10/2022,New,$68.63,$9.99,$78.62,1,0.00%,None,$13.73,$9.99,$119.00
889,1/10/2022,New,$133.33,$0.00,$133.33,2,0.00%,None,$26.67,$9.99,$119.00
894,1/10/2022,New,$94.12,$9.99,$104.11,2,0.00%,None,$18.82,$9.99,$119.00
912,1/10/2022,New,$122.55,$0.00,$122.55,2,15.00%,Coupon,$28.84,$9.99,$119.00
918,1/10/2022,New,$153.92,$0.00,$153.92,1,0.00%,None,$30.78,$9.99,$119.00
929,1/10/2022,New,$144.12,$0.00,$144.12,3,20.00%,Coupon,$36.03,$9.99,$119.00
146,1/10/2022,Returning,$100.00,$0.00,$100.00,2,33.33%,Bundle,$30.00,$9.99,$0.00
194,1/10/2022,Returning,$68.63,$9.99,$78.62,3,33.33%,Bundle,$20.59,$9.99,$0.00
218,1/10/2022,Returning,$100.98,$0.00,$100.98,1,0.00%,None,$20.20,$9.99,$0.00
256,1/10/2022,Returning,$130.39,$0.00,$130.39,3,26.67%,Bundle,$35.56,$9.99,$0.00
438,1/10/2022,Returning,$54.90,$9.99,$64.89,1,0.00%,None,$10.98,$9.99,$0.00
467,1/10/2022,Returning,$94.12,$9.99,$104.11,3,0.00%,None,$18.82,$9.99,$0.00
550,1/10/2022,Returning,$50.98,$9.99,$60.97,1,0.00%,None,$10.20,$9.99,$0.00
570,1/10/2022,Returning,$52.94,$9.99,$62.93,1,0.00%,None,$10.59,$9.99,$0.00
645,1/10/2022,Returning,$110.78,$0.00,$110.78,2,13.33%,Bundle,$25.56,$9.99,$0.00
781,1/10/2022,Returning,$125.49,$0.00,$125.49,3,26.67%,Bundle,$34.22,$9.99,$0.00
790,1/10/2022,Returning,$109.80,$0.00,$109.80,2,0.00%,None,$21.96,$9.99,$0.00
845,1/10/2022,Returning,$149.02,$0.00,$149.02,3,13.33%,Bundle,$34.39,$9.99,$0.00
866,1/10/2022,Returning,$135.29,$0.00,$135.29,1,0.00%,None,$27.06,$9.99,$0.00
894,1/10/2022,Returning,$160.78,$0.00,$160.78,1,0.00%,None,$32.16,$9.99,$0.00
971,1/10/2022,Returning,$154.90,$0.00,$154.90,1,0.00%,None,$30.98,$9.99,$0.00
334,1/11/2022,New,$120.59,$0.00,$120.59,2,15.00%,Coupon,$28.37,$9.99,$90.00
837,1/11/2022,New,$69.61,$9.99,$79.60,3,20.00%,Coupon,$17.40,$9.99,$90.00
879,1/11/2022,New,$152.94,$0.00,$152.94,2,20.00%,Coupon,$38.24,$9.99,$90.00
146,1/11/2022,Returning,$59.80,$9.99,$69.79,1,0.00%,None,$11.96,$9.99,$0.00
220,1/11/2022,Returning,$75.49,$9.99,$85.48,1,0.00%,None,$15.10,$9.99,$0.00
425,1/11/2022,Returning,$117.65,$0.00,$117.65,1,0.00%,None,$23.53,$9.99,$0.00
439,1/11/2022,Returning,$168.63,$0.00,$168.63,2,13.33%,Bundle,$38.91,$9.99,$0.00
473,1/11/2022,Returning,$167.65,$0.00,$167.65,2,20.00%,Coupon,$41.91,$9.99,$0.00
506,1/11/2022,Returning,$137.25,$0.00,$137.25,3,26.67%,Bundle,$37.43,$9.99,$0.00
18,1/12/2022,New,$76.47,$9.99,$86.46,3,20.00%,Coupon,$19.12,$9.99,$109.00
81,1/12/2022,New,$110.78,$0.00,$110.78,1,15.00%,Coupon,$26.07,$9.99,$109.00
430,1/12/2022,New,$121.57,$0.00,$121.57,1,0.00%,None,$24.31,$9.99,$109.00
625,1/12/2022,New,$178.43,$0.00,$178.43,3,0.00%,None,$35.69,$9.99,$109.00
639,1/12/2022,New,$113.73,$0.00,$113.73,3,15.00%,Coupon,$26.76,$9.99,$109.00
81,1/12/2022,Returning,$83.33,$9.99,$93.32,3,6.67%,Bundle,$17.86,$9.99,$0.00
84,1/12/2022,Returning,$74.51,$9.99,$84.50,1,0.00%,None,$14.90,$9.99,$0.00
98,1/12/2022,Returning,$62.75,$9.99,$72.74,1,0.00%,None,$12.55,$9.99,$0.00
335,1/12/2022,Returning,$106.86,$0.00,$106.86,3,33.33%,Bundle,$32.06,$9.99,$0.00
706,1/12/2022,Returning,$80.39,$9.99,$90.38,3,20.00%,Coupon,$20.10,$9.99,$0.00
905,1/12/2022,Returning,$161.76,$0.00,$161.76,3,26.67%,Bundle,$44.12,$9.99,$0.00
274,1/13/2022,New,$160.78,$0.00,$160.78,3,20.00%,Coupon,$40.20,$9.99,$86.00
465,1/13/2022,New,$120.59,$0.00,$120.59,3,20.00%,Coupon,$30.15,$9.99,$86.00
513,1/13/2022,New,$52.94,$9.99,$62.93,1,15.00%,Coupon,$12.46,$9.99,$86.00
586,1/13/2022,New,$126.47,$0.00,$126.47,1,15.00%,Coupon,$29.76,$9.99,$86.00
722,1/13/2022,New,$53.92,$9.99,$63.91,1,0.00%,None,$10.78,$9.99,$86.00
77,1/13/2022,Returning,$135.29,$0.00,$135.29,2,20.00%,Coupon,$33.82,$9.99,$0.00
125,1/13/2022,Returning,$120.59,$0.00,$120.59,1,0.00%,None,$24.12,$9.99,$0.00
754,1/13/2022,Returning,$54.90,$9.99,$64.89,1,0.00%,None,$10.98,$9.99,$0.00
869,1/13/2022,Returning,$65.69,$9.99,$75.68,2,33.33%,Bundle,$19.71,$9.99,$0.00
222,1/14/2022,New,$109.80,$0.00,$109.80,3,0.00%,None,$21.96,$9.99,$117.00
